Microgale jobihely,,Northern Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale longicaudata,,Lesser Long-tailed Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale majori,,Major's Long-tailed Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale monticola,,Montane Shrew Tenrec, Mountain Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale nasoloi,,Nasolo's Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale parvula,,Pygmy Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale principula,,Greater Long-tailed Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale pusilla,,Least Shrew Tenrec, Lesser Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale soricoides,,Shrew-toothed Shrew Tenrec, Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale taiva,,Taiva Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale talazaci,,Talzac's Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgale thomasi,,Thomas' Shrew Tenrec, Thomas's Shrew Tenrec,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microgoura meeki,,Choiseul Pigeon, Solomon Islands Crowned-pigeon, Kuvojo, Solomons Crested Pigeon,,,,,,,,,,,,,,,,,,,,,,,,,
Microhierax caerulescens,,Collared Falconet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microhierax erythrogenys,,Philippine Falconet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microhierax fringillarius,,Black-thighed Falconet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microhierax latifrons,,White-fronted Falconet, Bornean Falconet,,,,,,,,,,,,,,Falconete de Borneo, Halconcito de Borneo,,,,,,,,,,,,
Microhierax melanoleucos,,Pied Falconet,,,,,,,,,,,,,,,Falconete Pío,,,,,,,,,,,,,
Microhydromys richardsoni,,Groove-toothed Shrew Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microligea palustris,,Green-tailed Warbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromacronus leytensis,,Visayan Miniature-babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromacronus sordidus,,Mindanao Miniature-babbler,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromonacha lanceolata,,Lanceolated Monklet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micromys minutus,,Eurasian Harvest Mouse, Harvest Mouse,,,,,,,,,Rat Des Moissons,,,,,Ratón Espiguero,,,,,,,,,,,,,
Micronisus gabar,,Gabar Goshawk,,,,,,,,,,Autour gabar,,,,,,,,,,,,,,,,,,
Micronycteris brosseti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris hirsuta,,Hairy Big-eared Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris matses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris megalotis,,Little Big-eared Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris microtis,,Common Big-eared Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris minuta,,Tiny Big-eared Bat, White-bellied Big-eared Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris sanborni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micronycteris schmidtorum,,Schmidts's Big-eared Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microparra capensis,,Lesser Jacana,,,,,,,,,,Jacana nain,,,,,,,,,,,,,,,,,,
Microperoryctes aplini,,Arfak Pygmy Bandicoot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microperoryctes longicauda,,Striped Bandicoot,,,,,,,,,,Péramèle-souris Rayé,,,,,,,,,,,,,,,,,,
Microperoryctes murina,,Mouse Bandicoot, Weyland Mouse Bandicoot,,,,,,,,,Péramèle-souris,,,,,,,,,,,,,,,,,,
Microperoryctes papuensis,,Papuan Bandicoot,,,,,,,,,,Péramèle-souris Papou,,,,,,,,,,,,,,,,,,
Micropotamogale lamottei,,Nimba Otter Shrew, Pygmy Otter-shrew,,,,,,,,,Le Micropotamogale du Mont Nimba,,,,,,,,,,,,,,,,,,
Micropotamogale ruwenzorii,,Rwenzori Otter Shrew, Ruwenzori Otter Shrew,,,,,,,,,Le Micropotamogle du Mont Ruwenzori,,,,,,,,,,,,,,,,,,
Micropsitta bruijnii,,Red-breasted Pygmy-parrot, Red-breasted Pygmy-Parrot, Rose-breasted Pygmy Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropsitta finschii,,Green Pygmy-parrot, Finsch's Pygmy-Parrot, Emerald Pygmy Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropsitta geelvinkiana,,Geelvink Pygmy-parrot, Geelvink Pygmy-Parrot, Geelvink Pygmy Parrot,,,,,,,,,,,,,Microloro de Geelvink,,,,,,,,,,,,,
Micropsitta keiensis,,Yellow-capped Pygmy-parrot, Yellow-capped Pygmy Parrot, Yellow-capped Pygmy-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropsitta meeki,,Yellow-breasted Pygmy-parrot, Meek's Pygmy-Parrot, Citrine Pygmy Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropsitta pusio,,Buff-faced Pygmy-parrot, Buff-faced Pygmy Parrot, Buff-faced Pygmy-Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropternus brachyurus,,Rufous Woodpecker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropteropus intermedius,,Hayman's Lesser Epauletted Fruit Bat, Hayman's Epauletted Fruit Bat, Hayman's Dwarf Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropteropus pusillus,,Peter's Dwarf Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Micropygia schomburgkii,,Ocellated Crake,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microrhopias quixensis,,Dot-winged Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microryzomys altissimus,,Highland Small Rice Rat, Páramo Colilargo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microryzomys minutus,,Forest Small Rice Rat, Montane Colilargo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsciurus alfari,,Central American Dwarf Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsciurus flaviventer,,Amazon Dwarf Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsciurus mimulus,,Western Dwarf Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microsciurus santanderensis,,Santander Dwarf Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microstilbon burmeisteri,,Slender-tailed Woodstar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus abbreviatus,,Insular Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus agrestis,,Field Vole,,,,,,,,,,Campagnol Agreste,,,,,Topillo Agreste,,,,,,,,,,,,,
Microtus anatolicus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus arvalis,,Common Vole,,,,,,,,,,Campagnol Des Champs,,,,,Topillo Campesino,,,,,,,,,,,,,
Microtus bavaricus,,Bavarian Pine Vole, Bavarian Vole,,,,,,,,,Campagnol Souterrain De Bavarie, CAMPAGNOL SOUTERRAIN DE BAVARIE,,,,,,,,,,,,,,,,,
Microtus brachycercus,,Calabria Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus breweri,,Beach Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus cabrerae,,Cabrera's Vole,,,,,,,,,,Campagnol De Cabrera,,,,,Topillo De Cabrera,,,,,,,,,,,,,
Microtus californicus,,Amargosa Vole, California Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus canicaudus,,Gray-tailed Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus chrotorrhinus,,Rock Vole, Southern Rock Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus clarkei,,Clarke's Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus daghestanicus,,Daghestan Pine Vole, Caucasus Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus dogramacii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus duodecimcostatus,,Mediterranean Pine Vole,,,,,,,,,,Campagnol Provençal,,,,,Topillo Mediterráneo,,,,,,,,,,,,,
Microtus evoronensis,,Evoron Vole, Evorsk Vole, Lake Evoron Vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus felteni,,Balkan Pine Vole, BALKAN PINE VOLE, Felten's Vole,,,,,,,,Campagnol De Felten, CAMPAGNOL DE FELTEN,,,,Topillo De Felten, TOPILLO DE FELTEN,,,,,,,,,,,,
Microtus fortis,,Reed Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus gerbei,,Pyrenean Pine Vole, Gerbe's Vole,,,,,,,,,Campagnol Des Pyrénées,,,,,Topillo Pirenaico,,,,,,,,,,,,,
Microtus gregalis,,Narrow-headed Vole,,,,,,,,,,,,,,,Topillo De Montaña,,,,,,,,,,,,,
Microtus guatemalensis,,Guatemalan Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus guentheri,,Günther's Vole,,,,,,,,,,Campagnol Méditerannéen,,,,,Topillo de Günther,,,,,,,,,,,,,
Microtus hyperboreus,,North Siberian Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus ilaeus,,Kazakhstan Vole, Tien Shan Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus irani,,Persian Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus kermanensis,,Baluchistan Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus kikuchii,,Taiwan Vole, Kikuchi's Field Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus levis,,East European Vole, Sibling Vole,,,,,,,,,Campagnol D'Ondrias,,,,,Topillo Griego,,,,,,,,,,,,,
Microtus liechtensteini,,Liechtenstein's Pine Vole,,,,,,,,,,Campagnol de Liechtenstein,,,,,Topillo Alpino,,,,,,,,,,,,,
Microtus limnophilus,,Lacustrine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus longicaudus,,Long-tailed Vole, San Bernardino Long-tailed Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus lusitanicus,,Lusitanian Pine Vole,,,,,,,,,,Campagnol Basque,,,,,Topillo Lusitano,,,,,,,,,,,,,
Microtus majori,,Major's Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus maximowiczii,,Maximowicz's Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus mexicanus,,Mexican Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus middendorffii,,Middendorff's Vole, Middendorf's Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus miurus,,Singing Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus mongolicus,,Mongolian Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus montanus,,Montane Vole, Pahranagat Valley Montane Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus montebelli,,Japanese Grass Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus mujanensis,,Muisk Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus multiplex,,Alpine Pine Vole,,,,,,,,,,Campagnol De Fatio,,,,,Topillo De Fatio,,,,,,,,,,,,,
Microtus nasarovi,,Nasarov's Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus oaxacensis,,Tarabundi Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus ochrogaster,,Prairie Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus oeconomus,,Root Vole, Tundra Vole,,,,,,,,,Campagnol Nordique, CAMPAGNOL NORDIQUE,,,,Topillo Nórdico, TOPILLO NÓRDICO,,,,,,,,,,,,
Microtus oregoni,,Creeping Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus paradoxus,,Kopetdag Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus pennsylvanicus,,Chihuahua Vole, Meadow Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus pinetorum,,Woodland Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus qazvinensis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus quasiater,,Jalapan Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus richardsoni,,Water Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus sachalinensis,,Sakhalin Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus savii,,Savi's Pine Vole,,,,,,,,,,Campagnol De Savi, CAMPAGNOL DE SAVI,,,,Topillo De Savi, TOPILLO DE SAVI,,,,,,,,,,,,
Microtus schelkovnikovi,,Schelkovnikov's Pine Vole, Schelkovnikov's Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus schidlovskii,,Schidlovsky Pine Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus socialis,,Social Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus subterraneus,,European Pine Vole, Common Pine Vole,,,,,,,,,Campagnol Souterrain,,,,,Topillo Europeo,,,,,,,,,,,,,
Microtus tatricus,,Tatra Vole,,,,,,,,,,Campagnol des Tatras,,,,,Topillo de Tatra,,,,,,,,,,,,,
Microtus thomasi,,Thomas's Pine Vole,,,,,,,,,,Campagnol De Thomas, CAMPAGNOL DE THOMAS,,,,Topillo De Thomas, TOPILLO DE THOMAS,,,,,,,,,,,,
Microtus townsendii,,Townsend's Vole, Triangle Island Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus transcaspicus,,Baluchistan Vole, Middle East Vole, Transcaspian Vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus umbrosus,,Zempoaltepec Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microtus xanthognathus,,Taiga Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Microxenops milleri,,Rufous-tailed Xenops,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miliaria calandra,,Corn Bunting,,,,,,,,,,Bruant proyer,,,,,,,,,,,,,,,,,,
Millardia gleadowi,,Sand-coloured Metad, Sand-colored Soft-furred Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millardia kathleenae,,Burmese Metad, Miss Ryley's Soft-furred Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Millardia kondana,,Kondana Rat, Kondana Soft-furred Rat, Large Metad,,,,,,,,,,,,,,,,,,,,,,,,,,
Millardia meltada,,Soft-furred Metad, Soft-furred Field Rat, Soft-furred Rat,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvago chimachima,,Yellow-headed Caracara,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvus migrans,,Black Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milvus milvus,,Red Kite,,,,,,,,,,Milan royal,,,,,Milano Real,,,,,,,,,,,,,
Mimetillus moloneyi,,Moloney's Flat-headed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimon bennettii,,Golden Bat, Southern Golden Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimon cozumelae,,Cozumelan Golden Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimon crenulatum,,Striped Hairy-nosed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimon koepckeae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus dorsalis,,Brown-backed Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus gilvus,,Tropical Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus graysoni,,Socorro Mockingbird, Socorro Thrasher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus gundlachii,,Bahama Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus longicaudatus,,Long-tailed Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus macdonaldi,,Espanola Mockingbird, Española Mockingbird, Hood Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus melanotis,,San Cristobal Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus parvulus,,Galapagos Mockingbird, Galápagos Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus patagonicus,,Patagonian Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus polyglottos,,Northern Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus saturninus,,Chalk-browed Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus thenca,,Chilean Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus trifasciatus,,Floreana Mockingbird, Charles Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mimus triurus,,White-banded Mockingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mindomys hammondi,,Hammond's Rice Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus africanus,,African Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus australis,,Little Long-fingered Bat, Little Bent-winged Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus fraterculus,,Black Clinging Bat, Lesser bent-winged bat, Lesser Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus fuscus,,Southeast Asian Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus gleni,,Glen's Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus griveaudi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus inflatus,,Greater Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus macrocneme,,Small Melanesian Bent-winged Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus magnater,,Large Bent-winged Bat, Western Bent-winged Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus majori,,Major's Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus manavi,,Manavil Long-fingered Bat, Manavi Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus medius,,Medium Bent-winged Bat, Intermediate Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus minor,,Least Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus natalensis,,Natal Clinging Bat, Natal Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus newtoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus paululus,,Philippine Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus petersoni,,Peterson's Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus pusillus,,Small Long-fingered Bat, Small Bent-winged Bat, Nicobar Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus robustior,,Loyalty Bent-winged Bat,,,,,,,,,,Minioptère Des Iles Loyauté,,,,,,,,,,,,,,,,,,
Miniopterus schreibersii,,Schreiber's Bent-winged Bat, Schreiber's Long-fingered Bat, Common Bentwing Bat,,,,,,,,Minioptère de Schreibers,,,,,Murciélago de Cueva,,,,,,,,,,,,,
Miniopterus shortridgei,,Shortridge's Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus sororculus,,Sororcula Long-fingered Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miniopterus tristis,,Great Long-fingered Bat, Greater Bent-winged Bat, Great Bent-winged Bat,,,,,,,,,,,,,,,,,,,,,,,,,,
Minla cyanouroptera,,Blue-winged Minla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minla ignotincta,,Red-tailed Minla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Minla strigula,,Chestnut-tailed Minla,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mino anais,,Golden Myna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mino dumontii,,Yellow-faced Myna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mionectes macconnelli,,MacConnell's Flycatcher, McConnell's Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mionectes oleagineus,,Ochre-bellied Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mionectes olivaceus,,Olive-striped Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mionectes rufiventris,,Grey-hooded Flycatcher, Gray-hooded Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mionectes striaticollis,,Streak-necked Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miopithecus ogouensis,,Northern Talapoin Monkey, Gabon Talapoin,,,,,,,,,Talapoin du Gabon,,,,,Talapoin Septentrionale,,,,,,,,,,,,,
Miopithecus talapoin,,Southern Talapoin Monkey, Talapoin,,,,,,,,,Talapoin d'Angola,,,,,Talapoin Meridional,,,,,,,,,,,,,
Mirafra affinis,,Jerdon's Bushlark, Jerdon's Bush Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra africana,,Rufous-naped Lark,,,,,,,,,,Alouette à nuque rousse,,,,,,,,,,,,,,,,,,
Mirafra africanoides,,Fawn-coloured Lark, Fawn-colored Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra albicauda,,White-tailed Lark, White-tailed Bush Lark,,,,,,,,,Alouette à queue blanche,,,,,,,,,,,,,,,,,,
Mirafra alopex,,Abyssinian Lark, Foxy Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra angolensis,,Angola Lark,,,,,,,,,,Alouette d'Angola,,,,,,,,,,,,,,,,,,
Mirafra apiata,,Clapper Lark,,,,,,,,,,Alouette bourdonnante,,,,,,,,,,,,,,,,,,
Mirafra ashi,,Ash's Lark,,,,,,,,,,Alouette d'Ash,,,,,,,,,,,,,,,,,,
Mirafra assamica,,Rufous-winged Lark, Bengal Bush Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra cantillans,,Singing Bushlark, Singing Lark, Singing Bush Lark,,,,,,,,Alouette chanteuse,,,,,,,,,,,,,,,,,,
Mirafra cheniana,,Melodious Lark, Latakoo Lark,,,,,,,,,Alouette mélodieuse,,,,,,,,,,,,,,,,,,
Mirafra collaris,,Collared Lark,,,,,,,,,,Alouette à collier,,,,,,,,,,,,,,,,,,
Mirafra cordofanica,,Kordofan Lark, Kordofan Bush Lark,,,,,,,,,Alouette du Kordofan,,,,,,,,,,,,,,,,,,
Mirafra erythrocephala,,Indochinese Bushlark, Indochinese Bush Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra erythroptera,,Indian Lark, Indian Bush Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra gilletti,,Gillett's Lark,,,,,,,,,,Alouette de Gillett,,,,,,,,,,,,,,,,,,
Mirafra hova,,Madagascar Lark, Madagascar Bush Lark,,,,,,,,,Alouette malgache,,,,,,,,,,,,,,,,,,
Mirafra hypermetra,,Red-winged Lark, Red-winged Bush Lark,,,,,,,,,Alouette polyglotte,,,,,,,,,,,,,,,,,,
Mirafra javanica,,Australasian Lark, Horsfield's Bush Lark, Horsfield's Bushlark, Singing Bushlark,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra microptera,,Burmese Bushlark, Burmese Bush Lark,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirafra passerina,,Monotonous Lark,,,,,,,,,,Alouette monotone,,,,,,,,,,,,,,,,,,
Mirafra poecilosterna,,Pink-breasted Lark,,,,,,,,,,Alouette à poitrine rose,,,,,,,,,,,,,,,,,,
Mirafra pulpa,,Friedmann's Lark, Friedmann's Bush Lark,,,,,,,,,Alouette de Friedmann,,,,,,,,,,,,,,,,,,
Mirafra rufa,,Rusty Lark, Rusty Bush Lark,,,,,,,,,Alouette roussâtre,,,,,,,,,,,,,,,,,,
Mirafra rufocinnamomea,,Flappet Lark,,,,,,,,,,Alouette batteleuse,,,,,,,,,,,,,,,,,,
Mirafra sabota,,Sabota Lark,,,,,,,,,,Alouette sabota,,,,,,,,,,,,,,,,,,
Mirafra somalica,,Somali Lark, Somali Long-billed Lark, Red Somali Lark,,,,,,,,Alouette de Somalie,,,,,,,,,,,,,,,,,,
Mirafra williamsi,,Williams's Lark, Williams's Bush Lark,,,,,,,,,Alouette de Williams,,,,,,,,,,,,,,,,,,
Mirimiri acrodonta,,Fijian Monkey-faced Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirounga angustirostris,,Northern Elephant Seal,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirounga leonina,,Southern Elephant Seal, South Atlantic Elephant-seal, Southern Elephant-seal,,,,,,,,Eléphant De Mer Austral, Eléphant De Mer Du Sud,,,,Elefante Marino Del Sur,,,,,,,,,,,,,
Mirza coquereli,,Coquerel's Giant Mouse Lemur, Coquerel's Dwarf Lemur, Coquerel's Mouse-lemur,,,,,,,,,,,,,,,,,,,,,,,,,,
Mirza zaza,,Northern Giant Mouse Lemur,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitrephanes olivaceus,,Olive Flycatcher, Olive Tufted Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitrephanes phaeocercus,,Tufted Flycatcher, Northern Tufted Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitrospingus cassinii,,Dusky-faced Tanager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitrospingus oleagineus,,Olive-backed Tanager,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitu mitu,,Alagoas Curassow,,,,,,,,,,,,,,,Paují de Alagoas, Paují Menor,,,,,,,,,,,,
Mitu salvini,,Salvin's Curassow, Salvin's Currasow,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitu tomentosum,,Crestless Curassow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mitu tuberosum,,Razor-billed Curassow,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mniotilta varia,,Black-and-white Warbler, Black-and-White Warbler,,,,,,,,,,,,,,,,,,,,,,,,,,,
Modulatrix orostruthus,,Dapple-throat, Dappled Mountain-robin, Dappled Mountain Robin,,,,,,,,Grive tachetée,,,,,,,,,,,,,,,,,,
Modulatrix stictigula,,Spot-throat,,,,,,,,,,Grive à gorge tachetée,,,,,,,,,,,,,,,,,,
Mogera etigo,,Etigo Mole, Echigo Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogera imaizumii,,Small Japanese Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogera insularis,,Insular Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogera robusta,,Large Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mogera tokudae,,Sado Mole, Tokuda's Mole,,,,,,,,,,,,,,,,,,,,,,,,,,,
